city,prop_id,facility_type,floor_area,site_eui
San Francisco,646,Multifamily Housing,89680,48.5
San Francisco,647,Multifamily Housing,111200,19.6
San Francisco,648,Office,19260,35.2
San Francisco,649,Office,82159,149.2
San Francisco,650,Multifamily Housing,68875,45.7
San Francisco,651,Multifamily Housing,209104,16.6
San Francisco,652,Office,10880,24.8
San Francisco,653,Office,104424,41.3
San Francisco,654,Multifamily Housing,105263,36.2
San Francisco,655,Multifamily Housing,83690,53.2
San Francisco,656,Multifamily Housing,78865,41.8
San Francisco,657,Office,124372,61.6
San Francisco,658,Office,1464955,40.9
San Francisco,659,Office,23053,45.4
San Francisco,660,Office,159479,76.3
San Francisco,661,Office,25200,30.6
San Francisco,662,Office,96776,18
San Francisco,663,Office,42489,79.2
San Francisco,664,Office,13389,22.6
San Francisco,665,Office,1101389,45.8
San Francisco,666,Office,67789,51.5
San Francisco,667,Office,42890,52
San Francisco,668,Office,240291,95.9
San Francisco,669,Office,1679267,41.4
San Francisco,670,Multifamily Housing,134485,36.7
San Francisco,671,Multifamily Housing,859311,68.2
San Francisco,672,Office,205964,49
San Francisco,673,Multifamily Housing,141000,52
San Francisco,674,Office,211344,43.5
San Francisco,675,Multifamily Housing,105494,66.1
San Francisco,676,Multifamily Housing,94006,38.2
San Francisco,677,Office,55785,44.1
San Francisco,678,Multifamily Housing,72397,65.8
San Francisco,679,Multifamily Housing,58301,74.7
San Francisco,680,Office,189305,44
San Francisco,681,Office,295114,63.6
San Francisco,682,Office,117200,70.5
San Francisco,683,Office,439099,62.4
San Francisco,684,Office,24460,31.5
San Francisco,685,Office,26079,6.1
San Francisco,686,Office,15460,17.9
San Francisco,687,K-12 School,51270,44.4
San Francisco,688,Office,15000,15.3
San Francisco,689,Office,74055,31.2
San Francisco,690,Office,11198,14.6
