city,prop_id,facility_type,floor_area,site_eui
Boston,587,K-12 School,59196,48.7
Boston,588,K-12 School,47314,58.5
Boston,589,Multifamily Housing,73000,66.4
Boston,590,Multifamily Housing,155892,51.5
Boston,591,Multifamily Housing,117921,67.6
Boston,592,K-12 School,108387,49
Boston,593,Multifamily Housing,187656,101.5
Boston,594,Multifamily Housing,52350,71
Boston,595,Multifamily Housing,42420,53.2
Boston,596,Multifamily Housing,1540954,21.2
Boston,597,Multifamily Housing,200928,43.1
Boston,598,Office,7563,79.3
Boston,599,Multifamily Housing,91557,54.1
Boston,600,Multifamily Housing,36352,76.2
Boston,601,Multifamily Housing,25200,79.3
Boston,602,Multifamily Housing,209882,82.9
Boston,603,Office,50400,52.1
Boston,604,Office,5940,95.1
Boston,605,Multifamily Housing,38370,0.2
Boston,606,K-12 School,51128,41.3
Boston,607,K-12 School,58452,19.2
Boston,608,K-12 School,32216,76.2
Boston,609,K-12 School,36628,55.9
Boston,610,K-12 School,23084,89.9
Boston,611,K-12 School,38993,64.2
Boston,612,K-12 School,31570,55.3
Boston,613,Multifamily Housing,181399,62.8
Boston,614,Multifamily Housing,26010,245.4
Boston,615,Multifamily Housing,236023,122.8
Boston,616,Multifamily Housing,76200,49.5
Boston,617,Multifamily Housing,23667,50.5
Boston,618,Multifamily Housing,476544,74.3
Boston,619,Multifamily Housing,138710,72.3
Boston,620,Multifamily Housing,59580,41.1
Boston,621,K-12 School,15077,91.7
Boston,622,Multifamily Housing,70300,108.6
Boston,623,Multifamily Housing,33360,28.8
Boston,624,Multifamily Housing,30720,35.6
Boston,625,K-12 School,137800,133.3
Boston,626,K-12 School,64313,68.1
Boston,627,K-12 School,22968,94.7
Boston,628,Multifamily Housing,93252,129.4
Boston,629,K-12 School,11212,7.1
Boston,630,K-12 School,138585,98.4
Boston,631,K-12 School,60280,55.2
Boston,632,K-12 School,118893,52.4
Boston,633,Multifamily Housing,16475,47.6
Boston,634,Office,64450,52.4
Boston,635,Multifamily Housing,35502,102.3
Boston,636,Multifamily Housing,44320,62.2
Boston,637,Office,87751,114
Boston,638,K-12 School,42043,78.3
Boston,639,K-12 School,186589,81
Boston,640,Multifamily Housing,393839,76.4
Boston,641,K-12 School,110370,59.1
Boston,642,K-12 School,207798,110
Boston,643,Multifamily Housing,15120,80.8
Boston,644,Multifamily Housing,42519,38.3
Boston,645,Multifamily Housing,25400,107.2
Boston,646,Multifamily Housing,445701,16.7
Boston,647,Multifamily Housing,160836,91
Boston,648,Office,746766,87.1
Boston,649,Multifamily Housing,34825,10.2
Boston,650,Multifamily Housing,44892,57
Boston,651,Multifamily Housing,72608,60
Boston,652,Multifamily Housing,155251,80.7
Boston,653,K-12 School,49194,58.1
Boston,654,K-12 School,36190,47
Boston,655,K-12 School,37578,51.3
Boston,656,K-12 School,93350,105
Boston,657,Multifamily Housing,18560,71.3
Boston,658,K-12 School,25068,45.9
Boston,659,K-12 School,113462,53.1
Boston,660,Office,222018,75.8
Boston,661,Multifamily Housing,96000,62.6
Boston,662,Office,621792,1.3
Boston,663,Multifamily Housing,51488,17
Boston,664,Office,1003987,75.7
Boston,665,Multifamily Housing,204157,76.5
Boston,666,Multifamily Housing,107340,66
Boston,667,K-12 School,336545,60.4
Boston,668,K-12 School,332366,42.1
Boston,669,Multifamily Housing,79599,100.7
Boston,670,Multifamily Housing,24662,90.7
Boston,671,K-12 School,153460,71.7
Boston,672,Multifamily Housing,158387,98.3
Boston,673,K-12 School,120944,55.2
Boston,674,K-12 School,76220,52.9
Boston,675,Office,757241,68.9
Boston,676,K-12 School,144008,76.5
Boston,677,Multifamily Housing,52865,78
Boston,678,Office,107432,55.8
Boston,679,Multifamily Housing,121500,50.3
Boston,680,Multifamily Housing,51000,69.8
Boston,681,Multifamily Housing,47624,68.4
Boston,682,Multifamily Housing,40320,66.2
Boston,683,Multifamily Housing,21235,17.9
Boston,684,Office,6067,38
Boston,685,Multifamily Housing,44990,70
Boston,686,Multifamily Housing,100000,45.7
Boston,687,Office,236688,69.7
Boston,688,Multifamily Housing,253788,58
Boston,689,Office,9611,27.9
Boston,690,K-12 School,24708,70
Boston,691,K-12 School,13336,71.7
Boston,692,Office,776861,42
Boston,693,Office,971779,66.6
Boston,694,Office,773445,38.3
Boston,695,Multifamily Housing,268850,50.9
Boston,696,Multifamily Housing,291222,102.5
Boston,697,Multifamily Housing,287111,89.4
Boston,698,Multifamily Housing,286043,94.7
Boston,699,Multifamily Housing,498885,72.7
Boston,700,Multifamily Housing,536912,55.6
Boston,701,Multifamily Housing,39180,68.1
Boston,702,Multifamily Housing,452336,141.1
